METER_READING_UNIQUE_ID,CUSTOMER_NUMBER,FACILITY,OPENING_READING,CLOSING_READING,UTILIZED_READING,DISCOUNT_READING,SOURCED_ENERGY,PRODUCT_DESC,METERED_AVAILABLE,QUANTITY_UNIT,CONTRACT_NUMBER,CONTRACT_LINE,BILL_DATE,CONTRACT_CURRENCY,TAX_RULE,PAYMENT_TERMS,CONTRACT_LINE_UNIQUE_ID
7228511247219314459,CAL01,ZIM00,0,67204.25,67204.25,0,0,Green Available Energy (EAvailable),N/A,KWH,CONZIM00-2025-00002,5000,2025/12/31,USD,OVT,30NET,15775571520066285665
9232893183133141880,MOH01,GHA00,0,22613.9,22613.9,0,0,Available Energy (EAvailable),N/A,KWH,CONGHA00-2025-00005,1000,2025/12/31,GHS,OVT,30NET,11481428495164935368
5383767099894829316,GBL01,GHA00,0,86.07,86.07,0,0,Grid (EAvailable),N/A,KWH,CONGHA00-2021-00004,1000,2025/12/31,GHS,OVT,60NET,15878909455312904518
17671587170222588052,XFL01,KEN00,0,377.16,377.16,377.16,0,Available Energy (EAvailable),available,KWH,CONKEN00-2021-00005,2000,2025/12/31,USD,OVT,30NET,832521082097729922
2285758594944890486,NBL02,NIG00,13776650.24,14199999.49,423349.25,0,3245.71,Generator (EMetered),metered,KWH,CONNIG00-2023-00003,1000,2025/12/31,NGN,OVT,60NET,4199679004836769487
15319316279953484175,UTK01,KEN00,0,26256.28,26256.28,0,0,Available Energy (EAvailable),N/A,KWH,CONKEN00-2021-00001,2000,2025/12/31,KES,OVT,90EOM,7762725140274285350
10426820370236063026,XFSS,KEN00,683442.56,695243.43,11800.87,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2021-00006,1000,2025/12/31,USD,OVT,30EOM,9319749582577287286
16365965187948697089,MB01,KEN00,515292.97,551821.25,36528.28,0,0,Metered Energy (EMetered) - Site B,metered,KWH,CONKEN00-2023-00009,5000,2025/12/31,USD,OVT,30NET,7109986209338688057
10978446530736145201,LOI01,KEN00,461445.13,467310.34,5865.21,0,0,Loisaba Camp (EMetered),metered,KWH,CONKEN00-2021-00002,2000,2025/12/31,USD,OVT,30EOM,11449263803432932680
5066988737315413732,KAS01,GHA00,3138669,3178443,39774,0,0,Metered Energy (EMetered) - Phase 1,metered,KWH,CONGHA00-2021-00002,1000,2025/12/31,GHS,OVT,30EOM,6183974810309858390
10787128743244250295,XFBV,KEN00,381980.48,388362.11,6381.63,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2021-00004,1000,2025/12/31,USD,OVT,30NET,2389964496373503962
12104674735856730733,JAB01,NIG00,0,16451.5,16451.5,0,0,Grid (EMetered),metered,KWH,CONNIG00-2021-00001,1000,2025/12/31,NGN,OVT,30EOM,7113515554809972086
9588367893937654639,GBL01,GHA00,5469248.5,5582999.5,113751,0,0,Grid (EMetered),metered,KWH,CONGHA00-2021-00004,2000,2025/12/31,GHS,OVT,60NET,972168954902511209
13118212614742454598,NBL01,NIG00,392154.15,441890.54,49736.39,0,0,Generator (EMetered) Phase 1,metered,KWH,CONNIG00-2021-00002,6000,2025/12/31,NGN,OVT,60NET,9916550313842372826
12280266113752248395,XFSS,KEN00,0,45.18,45.18,45.18,0,Available Energy (EAvailable),available,KWH,CONKEN00-2021-00006,2000,2025/12/31,USD,OVT,30EOM,15162335653751715805
10047688741710578058,MIR01,SLL02,692159.74,716178.17,24018.43,0,0,Metered Energy (EMetered),metered,KWH,CONSLL02-2023-00002,1000,2025/12/31,USD,OVT,30NET,11076971414254082480
2984622655147447654,MOH01,GHA00,178250.297,206504.703,28254.406,0,0,Metered Energy (EMetered) - PPL2,metered,KWH,CONGHA00-2025-00005,5000,2025/12/31,GHS,OVT,30NET,11638393568522465456
18326676625672860048,IVL01,EGY00,1537348.48,1538060.42,711.94,0,0,Metered Energy (EMetered),N/A,KWH,CONEGY00-2023-00001,1000,2025/12/31,USD,EVT,30NET,6338108848127562040
924194683965567652,KAS01,GHA00,0,1641.45,1641.45,0,0,Available Energy (EAvailable) Combined,available,KWH,CONGHA00-2021-00002,2000,2025/12/31,GHS,OVT,30EOM,13961123603684840005
9218458139359345048,LOI01,KEN00,305470.9,309499.5,4028.6,0,0,Loisaba HQ (EMetered),metered,KWH,CONKEN00-2021-00002,1000,2025/12/31,USD,OVT,30EOM,2069257994463054735
16196514085296315981,MOH01,GHA00,190301.203,217329.5,27028.297,0,0,Metered Energy (EMetered) - PPL1,metered,KWH,CONGHA00-2025-00005,4000,2025/12/31,GHS,OVT,30NET,16024898481453667312
8530389620675911445,TBM01,KEN00,0,71033.82,71033.82,0,0,Available Energy (EAvailable),available,KWH,CONKEN00-2023-00007,2000,2025/12/31,KES,OVT,30NET,2964225664267180928
2824504213700324366,GC001,CBCH0,5077772,5129332,51560,0,0,Metered Energy (EMetered) - Substation 1,metered,KWH,CONCBCH0-2021-00001,1000,2025/12/31,USD,OVT,30EOM,15814959350884852359
4734299390859006652,MP02,KEN00,1354165.38,1413474.56,59309.18,0,0,Metered Energy (EMetered) - Site B,metered,KWH,CONKEN00-2024-00012,5000,2025/12/31,USD,OVT,30NET,9646633319842924172
6254372137531474628,TBM01,KEN00,4408006.66,4525433.86,117427.2,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2023-00007,1000,2025/12/31,KES,OVT,30NET,17896284732423052980
7783864262061287688,XFBV,KEN00,0,358.01,358.01,336.98,0,Available Energy (EAvailable),available,KWH,CONKEN00-2021-00004,2000,2025/12/31,USD,OVT,30NET,14106280337094806104
4976965171407028061,QMM01,MAD00,29748334.59,30138576.38,390241.79,0,0,Metered Energy (EMetered) Expanded PV,metered,KWH,CONMAD00-2023-00001,5000,2025/12/31,USD,EVT,75EOM,18360503658197503916
12004617325848653412,NC03,KEN00,3634770.18,4003270.91,368500.73,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2024-00013,3000,2025/12/31,USD,OVT,30NET,17291507067643283465
7718026587635248781,NBL01,NIG00,0,20.61,20.61,0,0,Generator (EAvailable) Phase 1,available,KWH,CONNIG00-2021-00002,7000,2025/12/31,NGN,OVT,60NET,16984048667943844105
16839886419650345040,KAS01,GHA00,970114.3,1061758.7,91644.4,0,0,Metered Energy (EMetered) - Phase 2,metered,KWH,CONGHA00-2021-00002,4000,2025/12/31,GHS,OVT,30EOM,12212917838699498756
11898475359202176076,NBL01,NIG00,2618653.95,2882704.13,264050.18,0,3860.3,Generator (EMetered) Phase 2,metered,KWH,CONNIG00-2021-00002,10000,2025/12/31,NGN,OVT,60NET,6747506823328654925
14126412395715395334,XFAB,KEN00,0,1165.73,1165.73,1016.54,0,Available Energy (EAvailable),available,KWH,CONKEN00-2021-00003,2000,2025/12/31,USD,OVT,30EOM,5816493969968117071
11874122314562903331,GC001,CBCH0,5856340,5916171,59831,0,0,Metered Energy (EMetered) - Substation 3,metered,KWH,CONCBCH0-2021-00001,2000,2025/12/31,USD,OVT,30EOM,9426285416093580559
2429197089019397915,CAL01,ZIM00,27348838.4,29708566.53,2359728.128,0,0,Green Metered Energy (EMetered) 15 - 30 Apr,N/A,KWH,CONZIM00-2025-00002,4000,2025/12/31,USD,OVT,30NET,3837055826202815815
4124276788063983942,NC02,KEN00,797925.63,813448.69,15523.06,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2023-00010,2000,2025/12/31,USD,OVT,30NET,7911848012608655937
8315474822351287615,MOH01,GHA00,0,945184.39,945184.39,0,0,Early Operating or Test Energy,metered,KWH,CONGHA00-2025-00005,3000,2025/12/31,GHS,OVT,30NET,8072385830860334585
16297157220824422727,MP01,KEN00,827719.49,845078.85,17359.36,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2024-00014,3000,2025/12/31,USD,OVT,30NET,3057432155960052459
7080376848157715915,AMP01,KEN00,3831.53,5824.6,1993.07,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2025-00013,2000,2025/12/31,USD,OVT,30EOM,1235984410119388599
8060717434578761679,UTK01,KEN00,5990667.43,6036386.25,45718.82,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2021-00001,1000,2025/12/31,KES,OVT,90EOM,3090623423213026667
11656479646052632270,XFAB,KEN00,893917.95,913082.94,19164.99,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2021-00003,1000,2025/12/31,USD,OVT,30EOM,1524958111127857530
5337862847490947593,MF01,KEN00,926705.81,962704.38,35998.57,0,0,Metered Energy (EMetered) - Site A,metered,KWH,CONKEN00-2023-00011,4000,2025/12/31,USD,OVT,30NET,14505628705858712600
3334582081791795099,MB01,KEN00,703407.69,759426.56,56018.87,0,0,Metered Energy (EMetered) - Site A,metered,KWH,CONKEN00-2023-00009,4000,2025/12/31,USD,OVT,30NET,9458780112386797374
9965322598588904126,QMM01,MAD00,0,1730226.47,1730226.47,0,0,Available Energy (EAvailable) Expanded PV,available,KWH,CONMAD00-2023-00001,6000,2025/12/31,USD,EVT,75EOM,10690896002611728053
15121250953147413107,UGL01,GHA00,841349,924106,82757,0,0,Metered Energy (EMetered),metered,KWH,CONGHA00-2021-00001,1000,2025/12/31,GHS,OVT,90NET,10401095663073926384
13781336874988778511,XFL01,KEN00,1007860.95,1026450.95,18590,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2021-00005,1000,2025/12/31,USD,OVT,30NET,7275858852531069270
4104786659474140538,MF01,KEN00,299111.31,313277.75,14166.44,0,0,Metered Energy (EMetered) - Site B,metered,KWH,CONKEN00-2023-00011,5000,2025/12/31,USD,OVT,30NET,2857029573473698230
15370324504632215477,MOH01,GHA00,140627.203,164724.203,24097,0,0,Metered Energy (EMetered) - BBM2,metered,KWH,CONGHA00-2025-00005,8000,2025/12/31,GHS,OVT,30NET,12379399266877543057
13676881697478395789,MOH01,GHA00,287936.594,334613.813,46677.219,0,0,Metered Energy (EMetered) - BBM1,metered,KWH,CONGHA00-2025-00005,7000,2025/12/31,GHS,OVT,30NET,2906294614673635232
14476256675933291016,MOH01,GHA00,148069.094,170994.5,22925.406,0,0,Metered Energy (EMetered) - Bottles,metered,KWH,CONGHA00-2025-00005,6000,2025/12/31,GHS,OVT,30NET,14363463940112825663
6782805680714666593,ERG,MAD02,0,106773,106773,0,0,Metered Energy (EMetered),metered,KWH,CONMAD02-2023-00001,2000,2025/12/31,USD,OVTMD,30NET,4220565821692547845
